,Stromal,B cells,T cells,Macrophage,Epithelial (basal),Epithelial (luminal),Other
BaselTMA_SP43_115_X4Y8_2822,2.4156055827853957e-05,0.0017979035333898483,0.01995168807169861,0.0009814161689879,0.975698154396265,3.7448832427278066e-06,0.0015429368905880382
BaselTMA_SP43_115_X4Y8_2823,0.9325916766872989,0.018282729087283213,9.526672885969397e-07,0.017438676515146183,2.3618728951075404e-06,2.657699574089466e-09,0.0316836005123885
BaselTMA_SP43_115_X4Y8_2824,6.280250610450756e-06,0.001016412282773036,3.1763195600234e-08,0.0006456338889143251,0.9973132381022692,9.032898045069198e-09,0.001018394679339486
BaselTMA_SP43_115_X4Y8_2825,0.9685130130037434,0.009552058877108676,7.71670272512927e-06,0.008398402189732953,2.82379867540728e-06,1.4838429994216759e-09,0.013525983944171297
BaselTMA_SP43_115_X4Y8_2826,0.18375985802890815,0.1712250127159618,5.785917778357165e-07,0.11435807377972752,1.2405104698891645e-05,1.4022318711124245e-10,0.5306440716387028
BaselTMA_SP43_115_X4Y8_2827,4.142937397353566e-07,1.987126297039695e-05,3.772818104274563e-08,5.71440290142027e-06,0.9999558338726513,3.0033122275747124e-06,1.5125127328528914e-05
BaselTMA_SP43_115_X4Y8_2828,3.5395516314865036e-08,2.187254018095815e-07,1.3252529640085242e-09,3.445040269410972e-08,0.9999560756537481,4.349243671443871e-05,1.42012963598953e-07
BaselTMA_SP43_115_X4Y8_2829,0.8091500450328145,0.0559568452765098,0.00043753266482251906,0.10998098905840734,0.0009172200596041549,9.707176271474049e-08,0.02355727083607906
BaselTMA_SP43_115_X4Y8_2830,0.2996194191393675,0.1644770810580087,4.750570920325177e-07,0.11345166358301745,2.491129538510164e-05,1.5054888627961887e-10,0.42242644971658033
BaselTMA_SP43_115_X4Y8_2831,3.713067604529676e-08,7.004653603418627e-07,3.762626218310654e-10,1.1520066654280671e-07,0.9999193030074615,7.944328376507728e-05,4.0053580803579026e-07
BaselTMA_SP43_115_X4Y8_2832,1.03300754781444e-07,9.948606973302457e-07,3.6294854790250864e-08,1.8274939456751304e-07,0.9971655129028734,0.002832821401065033,3.484903600255352e-07
BaselTMA_SP43_115_X4Y8_2833,3.2657609120852105e-06,4.79362487567384e-05,2.756163945095326e-08,1.745050960168639e-05,0.9998677729792363,3.626064640214588e-06,5.992087521336845e-05
BaselTMA_SP43_115_X4Y8_2834,0.9920826862725729,0.002184915472840749,8.405369877790817e-06,0.002192751368828672,5.139449479910108e-06,1.3642105132424937e-07,0.0035259656453485583
BaselTMA_SP43_115_X4Y8_2835,8.323123307606957e-07,5.916376465468279e-05,7.81727180198575e-09,2.6661952509976323e-05,0.9998668120857446,2.988095165601138e-08,4.6492186536479976e-05
BaselTMA_SP43_115_X4Y8_2836,4.8849129557695937e-08,1.2357643209241293e-06,2.632787527820889e-07,2.8445130579207576e-07,0.9999857413272468,1.2055985411359696e-05,3.703438327566071e-07
BaselTMA_SP43_115_X4Y8_2837,0.0013947914134848805,0.051556491311275626,5.531578578536479e-06,0.04195748454100903,0.8185896009247959,6.873637804666797e-09,0.08649609335721807
BaselTMA_SP43_115_X4Y8_2838,7.351230404293412e-06,8.218438709953958e-06,7.736788758784784e-08,2.2235214794976014e-06,0.997110105111961,0.0028612921928007056,1.073213675700911e-05
BaselTMA_SP43_115_X4Y8_2839,2.727089074254467e-09,4.3135443644443496e-09,1.889521171839683e-10,9.566690579463694e-10,8.067751720797081e-05,0.9999193127658714,1.5306661444550912e-09
BaselTMA_SP43_115_X4Y8_2840,9.620583979645182e-09,8.800926453357764e-08,6.164007769795654e-11,1.0559101027877452e-08,0.9997586082471163,0.00024123613523681866,4.736705741057064e-08
BaselTMA_SP43_115_X4Y8_2841,2.3881077511225673e-06,4.337178718210176e-05,1.2375479246761351e-08,1.4826208101059439e-05,0.996984016121666,0.002937592297269993,1.7793102550632866e-05
BaselTMA_SP43_115_X4Y8_2842,0.0003176051527752893,0.036570621591336824,3.722434912745073e-05,0.045824018943287456,0.894272419425931,1.0764273839610928e-07,0.022978002894803742
BaselTMA_SP43_115_X4Y8_2843,0.00020057881426411374,0.0035792291223421674,2.245614266129698e-06,0.002567332046848015,0.9816122745670606,0.010348181502785913,0.0016901583324330591
BaselTMA_SP43_115_X4Y8_2844,1.2156004823718855e-06,3.800652289377724e-06,5.693398342258166e-09,7.848792027779426e-07,0.9648563717603953,0.03513510404260044,2.7173716313232224e-06
BaselTMA_SP43_115_X4Y8_2845,0.9596630888679483,0.012787398497966172,3.374112190916017e-05,0.02205629857588381,9.854411995076893e-05,1.0210553739967964e-08,0.005360918605788314
BaselTMA_SP43_115_X4Y8_2846,8.855225399903355e-06,0.00025834534681578935,2.1625284182440564e-05,7.390585504227268e-05,0.9822202254700403,0.017206617834504098,0.00021042498401496211
BaselTMA_SP43_115_X4Y8_2847,3.393185062048485e-07,6.267802817080587e-07,3.6587040627176706e-09,1.113480980532513e-07,0.9995838752853907,0.00041435791966453573,6.856893547029841e-07
BaselTMA_SP43_115_X4Y8_2848,0.0006015040690706119,0.001153518967197871,0.0002831535015181237,0.0009597926199750704,0.9958191526353516,3.1787236054415554e-06,0.0011796994832815881
BaselTMA_SP43_115_X4Y8_2849,9.754499888325915e-09,6.796674451059633e-08,1.5269490401941021e-09,7.683699983403812e-09,0.9989935393393858,0.0010063434442603692,3.02844602694756e-08
BaselTMA_SP43_115_X4Y8_2850,1.2860639987325206e-07,8.836329445625665e-06,2.68028885828188e-09,2.405579858156956e-06,0.9999822098549137,5.778760711409948e-07,5.839073022393786e-06
BaselTMA_SP43_115_X4Y8_2851,0.9647748722672432,0.005425476549489252,0.022321173275343626,0.005561805774495308,2.125345409447622e-05,9.119023696749207e-11,0.0018954185881438987
BaselTMA_SP43_115_X4Y8_2852,0.9922589024079788,0.0023471489474576218,2.6092561635682673e-06,0.0016299286537317832,1.4106654381485527e-06,5.368005215621489e-10,0.0037599995324294516
BaselTMA_SP43_115_X4Y8_2853,1.3762141501342474e-05,0.000986040237009886,1.4227388637437949e-06,0.0006003540047223585,0.997342255273787,1.7581757268899765e-07,0.0010559897865429157
BaselTMA_SP43_115_X4Y8_2854,9.742047773626978e-10,4.573921749299054e-09,1.9144726830179503e-10,5.523766373279156e-10,0.004781256995622511,0.9952187356447106,1.0677164233383038e-09
BaselTMA_SP43_115_X4Y8_2855,0.9495924186353454,0.014568424603742164,1.2300040079783087e-07,0.028030882908655033,1.2459309089353464e-06,6.593544376795846e-10,0.0078069042615932565
BaselTMA_SP43_115_X4Y8_2856,0.9834551503927257,0.004956847867587157,6.888656310721632e-05,0.004360339467149861,2.3450446503201058e-05,4.105484554752572e-08,0.00713528420808129
BaselTMA_SP43_115_X4Y8_2857,0.0468834598237897,0.2377263133038286,2.1342480202351478e-05,0.1658941903916043,1.0214705529117182e-05,1.7053098628985466e-11,0.5494644792779928
BaselTMA_SP43_115_X4Y8_2858,0.9884411250276031,0.0038763178967254207,2.627535199748754e-05,0.00332274606127696,2.2545390704302155e-06,8.362078167541563e-10,0.004331280287118904
BaselTMA_SP43_115_X4Y8_2859,3.671243469178076e-09,9.136874346920626e-09,2.497535739545536e-11,7.842061054635115e-10,0.08693112110882256,0.9130688610345865,4.239291496641517e-09
BaselTMA_SP43_115_X4Y8_2860,4.13394862902327e-09,1.735119032784945e-07,2.867110678341976e-10,2.9846284110356924e-08,0.9999992160188211,5.15407247491649e-07,6.07950844395724e-08
BaselTMA_SP43_115_X4Y8_2861,1.988594884432225e-08,4.0240787118287115e-07,6.076067439948167e-08,7.0936850916097e-08,0.9999973474052172,1.8858619597802427e-06,2.127414777857706e-07
BaselTMA_SP43_115_X4Y8_2862,0.9077316405898161,0.023410748971295935,0.02638530452679254,0.029193266724259356,0.000293969995269361,2.5864702614074595e-08,0.012985043327864083
BaselTMA_SP43_115_X4Y8_2863,4.7815097392491645e-09,1.2189994232254059e-08,2.6142297312135884e-11,9.81230992511175e-10,0.19194807196756938,0.8080519040868698,5.966683652543295e-09
BaselTMA_SP43_115_X4Y8_2864,0.9917798380493453,0.002474629485305412,2.7957330458098035e-07,0.002253970479956244,4.126027601160908e-06,4.039446168918893e-09,0.0034871523450410425
BaselTMA_SP43_115_X4Y8_2865,0.00013582883028116484,0.19634710864011393,2.45158174312338e-07,0.16787215160870095,0.14545175859366002,3.1677869113579143e-10,0.4901929068522911
BaselTMA_SP43_115_X4Y8_2866,0.0028780494247084383,5.839417565541486e-05,0.9969604703445744,8.415893461468582e-05,1.2055093054111409e-05,2.8891791720478396e-12,6.872024503836054e-06
BaselTMA_SP43_115_X4Y8_2867,0.9988430914492601,0.00039104145478317364,1.4866717647841762e-07,0.00035228341467444105,8.336167293609995e-07,9.404879970974236e-10,0.0004126004568884797
BaselTMA_SP43_115_X4Y8_2868,0.00017879487358141082,0.13990152222148672,1.2412014875257236e-06,0.8242551165821126,0.00023480523045011164,1.3889235907811563e-09,0.03542851850195814
BaselTMA_SP43_115_X4Y8_2869,0.9290506679849019,0.02361523377345273,0.00032600025076478763,0.03565743870985311,0.00020133126927833372,1.0429676529589161e-08,0.011149317582072845
BaselTMA_SP43_115_X4Y8_2870,0.9451868452041111,0.018261131319780882,0.0002632922631474384,0.020814670408261408,3.014477548500671e-05,7.699909953390325e-09,0.01544390832930414
BaselTMA_SP43_115_X4Y8_2871,6.391117076041797e-09,6.755159389816384e-08,3.397542317108918e-12,8.385584553447473e-09,0.999991912753063,7.952987503000801e-06,5.192774102699463e-08
BaselTMA_SP43_115_X4Y8_2872,0.9828416768272888,0.004848437758746093,2.0470725553842486e-07,0.0037163830839550297,1.7085698805246775e-05,3.675447900000386e-09,0.00857620824850141
BaselTMA_SP43_115_X4Y8_2873,1.2380383230630223e-06,6.244245731787787e-05,3.856890393483229e-08,2.3111078484253076e-05,0.9998562468859972,8.122350867780287e-07,5.611073588667172e-05
BaselTMA_SP43_115_X4Y8_2874,4.679390293414921e-06,0.0009992719835030669,2.377942872151882e-07,0.0005475938665726244,0.9972684202487815,2.2953732977658357e-08,0.001179773762829244
BaselTMA_SP43_115_X4Y8_2875,4.563940798229411e-08,3.044927244971896e-07,1.8258764644760026e-08,4.5386302313369617e-08,0.9973026062203574,0.002696859468893739,1.2053354945721774e-07
BaselTMA_SP43_115_X4Y8_2876,2.61220757864076e-07,2.1388400678345705e-06,0.9999949744248081,1.9854225348621253e-06,3.286855047291014e-07,2.5862563566081675e-17,3.114063264714887e-07
BaselTMA_SP43_115_X4Y8_2877,0.9746806406426172,0.007726203294664944,8.132169205662026e-06,0.00739650667077189,1.5725904627183068e-05,1.1244047140935272e-08,0.010172780074066143
BaselTMA_SP43_115_X4Y8_2878,5.762901242503507e-06,0.0003867255400227011,4.3318546780329235e-08,0.00020565672707319196,0.9990934026755924,9.337716482015599e-07,0.00030747506587444927
BaselTMA_SP43_115_X4Y8_2879,8.61250847627804e-06,0.0006108135529661391,9.787729179414396e-07,0.0004605129311274188,0.9987104551037214,1.1424712566418187e-06,0.00020748465953417399
BaselTMA_SP43_115_X4Y8_2880,8.051556018269206e-05,0.02826183863418468,7.769299325124236e-07,0.02478479930778555,0.9126438932485778,2.2730984127259297e-08,0.03422815358835258
BaselTMA_SP43_115_X4Y8_2881,7.700606362294498e-05,0.2544955696332568,6.531935674504938e-08,0.5381721542602704,4.90796910708631e-06,2.3285039620456263e-13,0.2072502967541531
BaselTMA_SP43_115_X4Y8_2882,6.147837958970145e-09,3.4772224034161633e-08,3.452455799086254e-10,3.023711295097788e-09,0.9444660028066186,0.05553393983875713,1.3065605532413407e-08
BaselTMA_SP43_115_X4Y8_2883,1.6009451854703612e-05,0.00016724387063092114,1.9743786343584574e-05,9.719647418101673e-05,0.9995885769913007,6.9506049618625935e-06,0.00010427882072721383
BaselTMA_SP43_115_X4Y8_2884,2.89090870007137e-08,1.4523948974705144e-05,0.9287624482101678,1.1323303166654283e-05,0.07121099718459271,3.0177986701640283e-07,3.7666414397395393e-07
BaselTMA_SP43_115_X4Y8_2885,1.0392502239760215e-07,9.491207648750479e-07,1.8752847212862958e-07,2.0644753899112457e-07,0.9999806911369481,1.7387335735618697e-05,4.7450551762427855e-07
BaselTMA_SP43_115_X4Y8_2886,7.462719249563438e-05,0.1028604240018397,3.846492922247347e-06,0.11054161733175427,0.673006075380049,1.3937152423184493e-08,0.1135133956637867
BaselTMA_SP43_115_X4Y8_2887,0.0017888811513379896,0.0003052473993442244,0.9973026218818325,0.0005441312502782653,3.0687301457160625e-05,1.1382041318653984e-12,2.8431014611629794e-05
BaselTMA_SP43_115_X4Y8_2888,0.9701393222220586,0.00947392869025792,2.5043010981398784e-05,0.009062734088559263,8.763555711024017e-05,2.430793918757934e-08,0.011211312123093566
BaselTMA_SP43_115_X4Y8_2889,9.651818178103394e-08,2.6389638225895878e-06,1.2767012681717206e-07,7.300516503619196e-07,0.9999895646753181,6.021777620773407e-06,8.203432795009228e-07
BaselTMA_SP43_115_X4Y8_2890,0.0005605028432130363,0.0003521667382763948,1.883465990522311e-05,0.0001952471770972983,0.9973394823945173,0.0009817128585267428,0.0005520533284639407
BaselTMA_SP43_115_X4Y8_2891,2.8491335710836113e-06,0.0009451118368394407,3.2918779803068706e-08,0.00038090806920177284,0.9974818185373532,6.108062378035632e-07,0.0011886686980169133
BaselTMA_SP43_115_X4Y8_2892,1.1222467194192197e-08,2.9175749376000367e-07,4.041591787135064e-11,4.750073229930168e-08,0.9999883379200925,1.1180142705247008e-05,1.31416093189356e-07
BaselTMA_SP43_115_X4Y8_2893,0.9955908208706137,0.0013497354826784152,1.041617897758191e-07,0.0009320451104960787,7.926239688970003e-06,9.884915361449318e-10,0.0021193671462414188
BaselTMA_SP43_115_X4Y8_2894,0.04936307328880141,0.0008936428716725471,0.9486894089876103,0.0006166370531616913,2.421712847081141e-05,1.4821628744867262e-11,0.0004130206554614898
BaselTMA_SP43_115_X4Y8_2895,3.8643046400391385e-05,1.6415015943738013e-05,0.9999230189692202,1.7092351149737832e-05,2.21035759026301e-06,1.0617433635880416e-14,2.6202596850523944e-06
BaselTMA_SP43_115_X4Y8_2896,0.9717485596349814,0.008483200523441696,4.1585605037799865e-07,0.007517512975261419,0.00013148897579650103,1.3547193836897671e-08,0.012118808487274785
BaselTMA_SP43_115_X4Y8_2897,3.528324506554905e-11,3.500819181521787e-10,6.446207159974533e-13,1.2410955932908059e-11,0.9309476871624368,0.06905231234440959,9.473283094775192e-11
BaselTMA_SP43_115_X4Y8_2898,0.03133182296365005,0.19143440743146267,5.577909748679511e-07,0.13285174713830494,5.1379399696827e-06,2.7912797977962193e-11,0.6443763267077252
BaselTMA_SP43_115_X4Y8_2899,0.9784906711198855,0.0057716263951146166,1.157787399689871e-06,0.0041659138846681645,8.674422507584988e-06,4.0546203961508295e-09,0.011561952335803954
BaselTMA_SP43_115_X4Y8_2900,0.9640747596179101,0.0017547577325503201,0.031191175739229086,0.001393992569479645,4.8480588336825774e-05,2.3802928987468868e-08,0.001536809949565089
BaselTMA_SP43_115_X4Y8_2901,0.7486283430975817,0.053273806770851195,1.3209440807551984e-06,0.030474156503268506,5.06413566499723e-06,3.0121282071341095e-10,0.1676173082473398
BaselTMA_SP43_115_X4Y8_2902,3.725449368122112e-06,1.3101524542820577e-05,4.762311060775381e-08,3.509748906704764e-06,0.9777455503440984,0.02222524590169304,8.819408280044613e-06
BaselTMA_SP43_115_X4Y8_2903,0.9342229847157181,0.013813321553383436,1.800832502207258e-06,0.007233878240806583,2.8232551992237814e-06,5.818121907198041e-10,0.044725190820578097
BaselTMA_SP43_115_X4Y8_2904,0.996012969697267,0.001353505237174513,1.7369479557005967e-06,0.0011401508899780922,1.2972032636206074e-06,5.08242717502554e-10,0.0014903395161182124
BaselTMA_SP43_115_X4Y8_2905,2.709553288954636e-07,3.3235575448240144e-06,1.148271165870481e-07,8.616863236960629e-07,0.9998857110890379,0.0001083788534358402,1.3390312121362763e-06
BaselTMA_SP43_115_X4Y8_2906,6.8084638783482396e-06,6.606295669547136e-05,2.1002872380073502e-08,2.2286117851516167e-05,0.9977514537375523,0.002101009451141224,5.2358270008822974e-05
BaselTMA_SP43_115_X4Y8_2907,0.9944013494359003,0.0016423681210139445,8.721819096351544e-07,0.0009802655371125822,3.253969620811528e-06,4.6564657993014166e-10,0.0029718902887960735
BaselTMA_SP43_115_X4Y8_2908,0.9341742355068242,0.020794564039630908,0.0006953203990620728,0.01223762307749268,8.86712922709417e-06,1.732573984258648e-10,0.03208938967450548
BaselTMA_SP43_115_X4Y8_2909,1.958514752333209e-07,7.233928259465345e-06,2.6254793774776943e-07,2.122448008198797e-06,0.999985127806594,1.4808961540044593e-06,3.576521571321198e-06
BaselTMA_SP43_115_X4Y8_2910,1.2088759617676832e-05,0.0006212522591999387,1.8777601618686966e-08,0.0004419799940220855,0.9984674937043829,2.0126918372802482e-07,0.0004569652359920798
BaselTMA_SP43_115_X4Y8_2911,3.449354242697818e-06,0.0004301453391855431,6.390092201747891e-08,0.00021395334138551276,0.9991181921934745,5.061417072329949e-06,0.0002291344537173498
BaselTMA_SP43_115_X4Y8_2912,0.9994120977831891,0.00020600471023162384,5.8006493424596446e-08,0.00017523701049075707,3.171060558733841e-07,2.4645066708744304e-10,0.00020628513708876147
BaselTMA_SP43_115_X4Y8_2913,0.9939915533109529,0.001727293941384608,1.6239693807254907e-07,0.0016171886254137588,2.798823465070424e-07,1.5369602612912374e-09,0.0026635203060039027
BaselTMA_SP43_115_X4Y8_2914,0.8970188180415004,0.019989644866621768,0.005957773793808008,0.02089500775729098,0.04100016250527698,1.0337880403095757e-06,0.015137559247461631
BaselTMA_SP43_115_X4Y8_2915,0.979519327207528,0.0061782084079485405,5.0875519214202506e-05,0.005361481554490946,7.55019713359458e-06,1.0112576700691419e-08,0.008882547001108259
BaselTMA_SP43_115_X4Y8_2916,0.7545107349286504,0.007185925263881571,0.22530244727978954,0.006150411289400391,0.0003686544965828286,1.0160642900995533e-07,0.006481725135266374
BaselTMA_SP43_115_X4Y8_2917,5.070469303005088e-06,0.00027194967902428055,1.3366028015775534e-06,0.000136609256633073,0.9994350896825505,9.210690918748595e-06,0.0001407336187688597
BaselTMA_SP43_115_X4Y8_2918,2.0267370130001604e-06,9.247985282363062e-06,2.244464886439151e-06,2.9192396322251372e-06,0.9997149435157842,0.0002633608077061691,5.2572496957141375e-06
BaselTMA_SP43_115_X4Y8_2919,9.795169918910289e-06,9.85824084549762e-06,0.9999700311102615,7.691587314541713e-06,6.647302300575039e-07,3.7424544635866973e-16,1.959161429205295e-06
BaselTMA_SP43_115_X4Y8_2920,1.4148085311982338e-05,5.664383309360958e-05,2.85669555905949e-07,2.5229165430518773e-05,0.9998046018440713,4.304398966993434e-05,5.60474128668531e-05
BaselTMA_SP43_115_X4Y8_2921,0.9987107097272205,0.00043648871027376744,1.3617526788545462e-06,0.00037777577513872855,6.23960501077031e-07,1.151466556896957e-09,0.00047303892272036415
BaselTMA_SP43_115_X4Y8_2922,0.997158786878286,0.0008448630215910679,2.7158132269439693e-06,0.0005859645207486614,3.342645184003762e-07,7.363202463860943e-10,0.0014073347653090133
BaselTMA_SP43_115_X4Y8_2923,1.4186741093473454e-06,1.805115688515915e-06,8.889723884063502e-09,3.802606718571061e-07,0.9991349933373708,0.000858995533418462,2.398189016953666e-06
BaselTMA_SP43_115_X4Y8_2924,0.9427203902852618,0.017409708014440212,1.0755444538772978e-05,0.01933418978793616,3.1737404438773126e-05,1.9061502213316045e-08,0.020493200001882022
BaselTMA_SP43_115_X4Y8_2925,4.8772723856322914e-06,0.000778801769858731,8.326524797031841e-08,0.0005736890098928573,0.9981576514570275,1.248899104359213e-08,0.00048488473659642257
BaselTMA_SP43_115_X4Y8_2926,0.973642132951817,0.008082677879945429,8.206243205080719e-06,0.011863490995844363,0.00019634755855578348,1.9450617177203532e-07,0.006206949864460716
BaselTMA_SP43_115_X4Y8_2927,2.451922324188242e-05,0.0008179697741624846,9.121179967875209e-08,0.00037168175540122254,0.9974792566188382,0.0005743460708316617,0.0007321353457249626
